Lec,False,5702,ELEC,124,ANALOG CIRCUITS,3,R,0830 - 1115 am,Thompson D,C211 (CAPC),14-JAN-13,8,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Ble,False,5786,ELEC,202,ELECTRICAL & INSTRUMENTATION 4,3,M W,0830 - 1130 am,Rowley G,002 (ATC),14-JAN-13,0,FIRST FIVE WEEKS (14-JAN-13 - 15-FEB-13),Online or Blended
Ble,False,5787,ELEC,202,ELECTRICAL & INSTRUMENTATION 4,3,T R,0830 - 1130 am,Rowley G,002 (ATC),14-JAN-13,1,FIRST FIVE WEEKS (14-JAN-13 - 15-FEB-13),Online or Blended
Ble,False,5789,ELEC,203,ELECTRICAL & INSTRUMENTATION 5,3,M W,0830 - 1130 am,Rowley G,002 (ATC),18-FEB-13,0,SECOND FIVE WEEKS (18-FEB-13 - 22-MAR-13),Online or Blended
Ble,False,5791,ELEC,203,ELECTRICAL & INSTRUMENTATION 5,3,T R,0830 - 1130 am,Rowley G,002 (ATC),18-FEB-13,1,SECOND FIVE WEEKS (18-FEB-13 - 22-MAR-13),Online or Blended
Ble,False,5794,ELEC,204,ELECTRICAL & INSTRUMENTATION 6,3,M W,0830 - 1130 am,Rowley G,002 (ATC),01-APR-13,0,THIRD FIVE WEEKS (01-APR-13 - 03-MAY-13),Online or Blended
Ble,False,5795,ELEC,204,ELECTRICAL & INSTRUMENTATION 6,3,T R,0830 - 1130 am,Rowley G,002 (ATC),01-APR-13,1,THIRD FIVE WEEKS (01-APR-13 - 03-MAY-13),Online or Blended
Lec,False,5822,ELEC,224,ELECTRONICS CAPSTONE,1,M,0335 - 0420 pm,Rowley G,002 (ATC),14-JAN-13,14,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lab,False,5844,ELEC,260,E&I CAPSTONE,1,M,0335 - 0420 pm,Rowley G,002 (ATC),14-JAN-13,14,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lab,False,5845,ELEC,260,E&I CAPSTONE,1,T,0335 - 0420 pm,Rowley G,002 (ATC),14-JAN-13,13,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Alt,False,5837,ELEC,297,ST: SERVICE LEARNING,4,F,0600 - 0700 pm,Caplinger Jr R,C119 (CAPC),14-JAN-13,8,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5704,ELEC,324,ADVANCED ANALOG CIRCUITS,3,R,0830 - 1115 am,Thompson D,C211 (CAPC),14-JAN-13,8,FULL TERM (14-JAN-13 - 10-MAY-13),Main
,False,5772,ERES,130,EMERG RESPONSE TO TERRORISM,3,M T W R F,0800 - 0929 am,Reynolds J,C117 (CAPC),22-JAN-13,13,LATE SEMESTER (High School) (22-JAN-13 - 10-MAY-13),High School Campus
Lec,False,5345,EAMT,107,ENERGY TECHNOLOGY,3,M W,0900 - 1030 am,Thompson G,C125 (CAPC),14-JAN-13,9,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5344,EAMT,108,BUILDING SCIENCE,3,T R,0930 - 1100 am,Williams D,C125 (CAPC),14-JAN-13,2,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5346,EAMT,128,WEATHERIZATION,3,T,1200 - 0330 pm,Thompson G,C125 (CAPC),14-JAN-13,6,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5437,EAMT,228,COMMERCIAL ENERGY AUDIT,3,M,1230 - 0300 pm,Rabatin C,C125 (CAPC),14-JAN-13,15,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5354,EAMT,260,EAMT CERTIFICATE CAPSTONE,1,F,1000 - 1100 am,Thompson G,C125 (CAPC),14-JAN-13,6,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5352,EAMT,280,EAMT ASSOCIATE CAPSTONE,1,F,1000 - 1100 am,Thompson G,C125 (CAPC),14-JAN-13,6,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5948,ENGL,049,BASIC WRITING,3,,TBA,Huddleston C,,14-JAN-13,9,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5696,ENGL,091,PRE-COLLEGE WRITING,3,M W,0930 - 1045 am,Kolankiewicz S,2320 (MAIN),14-JAN-13,3,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5697,ENGL,091,PRE-COLLEGE WRITING,3,M W,1230 - 0145 pm,Havely R,C201 (CAPC),14-JAN-13,1,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5698,ENGL,091,PRE-COLLEGE WRITING,3,T R,0930 - 1045 am,Coberly S,2214 (MAIN),14-JAN-13,6,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5701,ENGL,091,PRE-COLLEGE WRITING,3,T R,1100 - 1215 pm,Lemanski L,C201 (CAPC),14-JAN-13,3,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5703,ENGL,091,PRE-COLLEGE WRITING,3,T R,1230 - 0145 pm,Lemanski L,C201 (CAPC),14-JAN-13,2,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5705,ENGL,091,PRE-COLLEGE WRITING,3,R,0400 - 0645 pm,Hicks Z,0415 (MAIN),14-JAN-13,2,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5707,ENGL,091,PRE-COLLEGE WRITING,3,R,0700 - 0945 pm,Hicks Z,0415 (MAIN),14-JAN-13,6,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5713,ENGL,091,PRE-COLLEGE WRITING,3,T R,0930 - 1215 pm,Kolankiewicz S,,11-MAR-13,16,SECOND HALF TERM (11-MAR-13 - 10-MAY-13),Main
Lec,False,5714,ENGL,091,PRE-COLLEGE WRITING,3,M W,0400 - 0645 pm,Allen C,,11-MAR-13,10,SECOND HALF TERM (11-MAR-13 - 10-MAY-13),Main
Lec,False,5173,ENGL,101,COMPOSITION 1,3,T R,0800 - 0915 am,Weber M,2203 (MAIN),14-JAN-13,0,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5176,ENGL,101,COMPOSITION 1,3,M W,0930 - 1045 am,Berdine M,0102A (MAIN),14-JAN-13,3,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5179,ENGL,101,COMPOSITION 1,3,T R,0930 - 1045 am,Nanney N,2203 (MAIN),14-JAN-13,3,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5182,ENGL,101,COMPOSITION 1,3,T R,1100 - 1215 pm,Berdine M,1314 (MAIN),14-JAN-13,5,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5187,ENGL,101,COMPOSITION 1,3,M W,1230 - 0145 pm,Coberly S,2203 (MAIN),14-JAN-13,6,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5190,ENGL,101,COMPOSITION 1,3,T R,1230 - 0145 pm,Bruce M,2203 (MAIN),14-JAN-13,1,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5200,ENGL,101,COMPOSITION 1,3,M,0400 - 0645 pm,Gaston P,0102A (MAIN),14-JAN-13,-1,FULL TERM (14-JAN-13 - 10-MAY-13),Main
E-C,False,5208,ENGL,101,COMPOSITION 1,3,,*,Hoff R,,14-JAN-13,5,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5209,ENGL,101,COMPOSITION 1,3,,*,Stover J,,14-JAN-13,3,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5210,ENGL,101,COMPOSITION 1,3,,*,Stover J,,14-JAN-13,2,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5211,ENGL,101,COMPOSITION 1,3,,*,Ramsey M,,14-JAN-13,13,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5212,ENGL,101,COMPOSITION 1,3,,*,Ramsey M,,14-JAN-13,13,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
Lec,False,5902,ENGL,101,COMPOSITION 1,3,T R,1100 - 1215 pm,Gaston P,0102A (MAIN),14-JAN-13,10,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5903,ENGL,101,COMPOSITION 1,3,T R,1230 - 0145 pm,Hoff R,0415 (MAIN),14-JAN-13,12,FULL TERM (14-JAN-13 - 10-MAY-13),Main
E-C,False,5213,ENGL,101,COMPOSITION 1,3,,*,Ramsey M,,04-FEB-13,9,LATE SESSION (04-FEB-13 - 10-MAY-13),Online or Blended
Lec,False,5223,ENGL,101,COMPOSITION 1,3,M W,0700 - 0845 pm,Halbleib J,0415 (MAIN),04-FEB-13,14,LATE SESSION (04-FEB-13 - 10-MAY-13),Main
Lec,False,5788,ENGL,101,COMPOSITION 1,3,M W,0814 - 0929 am,St Clair J,C225 (CAPC),22-JAN-13,8,LATE SEMESTER (High School) (22-JAN-13 - 10-MAY-13),High School Campus
Lec,False,5172,ENGL,102,COMPOSITION 2,3,M W,0800 - 0915 am,Berdine M,1326 (MAIN),14-JAN-13,4,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5175,ENGL,102,COMPOSITION 2,3,F,0800 - 1045 am,St Clair J,2203 (MAIN),14-JAN-13,2,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5177,ENGL,102,COMPOSITION 2,3,M W,0930 - 1045 am,Nanney N,2203 (MAIN),14-JAN-13,2,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5183,ENGL,102,COMPOSITION 2,3,T R,1100 - 1215 pm,Coberly S,2203 (MAIN),14-JAN-13,4,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5188,ENGL,102,COMPOSITION 2,3,M W,1230 - 0145 pm,Phillips R,0415 (MAIN),14-JAN-13,1,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5202,ENGL,102,COMPOSITION 2,3,W,0400 - 0645 pm,Nanney N,2203 (MAIN),14-JAN-13,2,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5207,ENGL,102,COMPOSITION 2,3,W,0700 - 0945 pm,Yoak R,0102A (MAIN),14-JAN-13,4,FULL TERM (14-JAN-13 - 10-MAY-13),Main
E-C,False,5214,ENGL,102,COMPOSITION 2,3,,*,Luter S,,14-JAN-13,2,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5215,ENGL,102,COMPOSITION 2,3,,*,Luter S,,14-JAN-13,0,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5216,ENGL,102,COMPOSITION 2,3,,*,Luter S,,14-JAN-13,0,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
Lec,False,5224,ENGL,102,COMPOSITION 2,3,T,0700 - 0945 pm,Yoak R,0102A (MAIN),14-JAN-13,4,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5793,ENGL,102,COMPOSITION 2,3,M W F,1150 - 1235 pm,Bruce M,WIRT (OFFCAM),14-JAN-13,4,FULL TERM (14-JAN-13 - 10-MAY-13),High School Campus
Lec,False,5874,ENGL,102,COMPOSITION 2,3,M W,0930 - 1045 am,Coberly S,0415 (MAIN),14-JAN-13,11,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5790,ENGL,102,COMPOSITION 2,3,M T W R F,TBA,Goff R,RITCH (OFFCAM),22-JAN-13,1,LATE SEMESTER (High School) (22-JAN-13 - 10-MAY-13),High School Campus
Lec,False,5198,ENGL,107,TECHNICAL WRITING,3,T R,0200 - 0315 pm,Hoff R,0415 (MAIN),14-JAN-13,1,FULL TERM (14-JAN-13 - 10-MAY-13),Main
E-C,False,5217,ENGL,107,TECHNICAL WRITING,3,,*,Hoff R,,14-JAN-13,6,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
Lec,False,5180,ENGL,131,TYPES OF LITERATURE 1,3,T R,0930 - 1045 am,Berdine M,1330 (MAIN),14-JAN-13,3,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5192,ENGL,131,TYPES OF LITERATURE 1,3,T R,1230 - 0145 pm,Nanney N,2320 (MAIN),14-JAN-13,9,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5201,ENGL,131,TYPES OF LITERATURE 1,3,M,0400 - 0645 pm,Coberly S,2320 (MAIN),14-JAN-13,14,FULL TERM (14-JAN-13 - 10-MAY-13),Main
E-C,False,5218,ENGL,132,TYPES OF LITERATURE 2,3,,*,Nanney N,,14-JAN-13,-3,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5219,ENGL,132,TYPES OF LITERATURE 2,3,,*,Nanney N,,14-JAN-13,-3,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
Lec,False,5184,ENGL,213,CREATIVE WRITING: POETRY,3,T R,1100 - 1215 pm,Havely R,1318 (MAIN),14-JAN-13,18,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5194,ENGL,222,WORLD LITERATURE 2,3,M W,0200 - 0315 pm,Gaston P,0102A (MAIN),14-JAN-13,5,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Alt,False,5203,ENGL,241,AMERICAN LITERATURE 1,3,W,0400 - 0645 pm,Phillips R,0102A (MAIN),16-JAN-13 <br> (13-FEB-13) <br> (06-MAR-13) <br> (03-APR-13) <br> (01-MAY-13),4,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5189,ENGL,242,AMERICAN LITERATURE 2,3,M W,1230 - 0145 pm,Berdine M,2539 (MAIN),14-JAN-13,12,FULL TERM (14-JAN-13 - 10-MAY-13),Main
E-C,False,5220,ENGL,261,ENGLISH LITERATURE 1,3,,*,Phillips R,,14-JAN-13,1,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
Lec,False,5199,ENGL,325,SHAKESPEARE,3,T R,0200 - 0315 pm,Gaston P,0102A (MAIN),14-JAN-13,3,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5181,ENGL,403,CHILDREN'S LITERATURE,3,T R,0930 - 1045 am,Weber M,1329 (MAIN),14-JAN-13,-1,FULL TERM (14-JAN-13 - 10-MAY-13),Main
E-C,False,5221,ENGL,403,CHILDREN'S LITERATURE,3,,*,Chapman T,,14-JAN-13,2,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5222,ENGL,404,ADOLESCENT LITERATURE,3,,*,Chapman T,,14-JAN-13,1,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5610,ENT,207,FINANCING AND INFORMATION,3,,*,Sarkarat S,,14-JAN-13,1,FIRST HALF TERM (14-JAN-13 - 08-MAR-13),Online or Blended
E-C,False,5611,ENT,208,NEW VENTURE ACCOUNTING,3,,*,Smith S,,11-MAR-13,-2,SECOND HALF TERM (11-MAR-13 - 10-MAY-13),Online or Blended
E-C,False,5797,ENVR,102,BASIC ENVIRONMENTAL SCIENCE,3,,*,Sites A,,14-JAN-13,-3,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5900,ENVR,102,BASIC ENVIRONMENTAL SCIENCE,3,,*,Thacker A,,04-FEB-13,-1,LATE SESSION (04-FEB-13 - 10-MAY-13),Online or Blended
E-C,False,5798,ENVR,310,TOPICS IN ENVIRONMENTAL SCI,3,,*,Sites A,,14-JAN-13,-8,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5524,FIN,237,QUALITY CUSTOMER SERVICE,1,,*,Brown W,,14-JAN-13,7,FIRST FIVE WEEKS (14-JAN-13 - 15-FEB-13),Online or Blended
Ble,False,5599,FIN,340,PRIN OF BUSINESS FINANCE,3,T R,1100 - 1215 pm,Smith S,2215 (MAIN),14-JAN-13,1,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
Lec,False,5607,FIN,356,FUNDAMENTALS OF INVESTING,3,W,0400 - 0645 pm,DePergola J,2215 (MAIN),14-JAN-13,4,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5065,FREN,101,ELEMENTARY FRENCH 1,3,M W,0200 - 0315 pm,Oldaker R,2317 (MAIN),14-JAN-13,10,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5066,FREN,102,ELEMENTARY FRENCH 2,3,M W,0200 - 0315 pm,Oldaker R,2317 (MAIN),14-JAN-13,10,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5061,GERM,101,ELEMENTARY GERMAN 1,3,T R,1230 - 0145 pm,Oldaker R,2317 (MAIN),14-JAN-13,10,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5062,GERM,102,ELEMENTARY GERMAN 2,3,T R,1230 - 0145 pm,Oldaker R,2317 (MAIN),14-JAN-13,10,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5063,JAPN,101,ELEMENTARY JAPANESE 1,3,T R,0200 - 0315 pm,Oldaker R,2317 (MAIN),14-JAN-13,12,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5064,JAPN,102,ELEMENTARY JAPANESE 2,3,T R,0200 - 0315 pm,Oldaker R,2317 (MAIN),14-JAN-13,12,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5830,SPAN,102,ELEMENTARY SPANISH 2,3,T R,1100 - 1215 pm,Nutter M,2204 (MAIN),14-JAN-13,15,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5059,SPAN,103,SPANISH FOR FIRST RESPONDERS,3,M W,1230 - 0145 pm,Oldaker R,2317 (MAIN),14-JAN-13,11,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5060,SPAN,103,SPANISH FOR FIRST RESPONDERS,3,T R,0400 - 0515 pm,Oldaker R,2317 (MAIN),14-JAN-13,13,FULL TERM (14-JAN-13 - 10-MAY-13),Main
E-C,False,5535,GBUS,101,INTRO TO BUSINESS,3,,*,Baker D,,14-JAN-13,4,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5536,GBUS,101,INTRO TO BUSINESS,3,,*,Baker D,,14-JAN-13,-1,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5537,GBUS,101,INTRO TO BUSINESS,3,,*,Baker D,,14-JAN-13,-1,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
Lec,False,5540,GBUS,101,INTRO TO BUSINESS,3,T R,0930 - 1045 am,Wooten T,1326 (MAIN),14-JAN-13,-2,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5542,GBUS,101,INTRO TO BUSINESS,3,M W,1230 - 0145 pm,Wooten T,2215 (MAIN),14-JAN-13,3,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5621,GBUS,101,INTRO TO BUSINESS,3,R,0700 - 0945 pm,Holt S,1330 (MAIN),14-JAN-13,6,FULL TERM (14-JAN-13 - 10-MAY-13),Main
E-C,False,5612,GBUS,117,BUSINESS MATHEMATICS,3,,*,Davis W,,14-JAN-13,1,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5613,GBUS,117,BUSINESS MATHEMATICS,3,,*,Davis W,,14-JAN-13,1,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
Lec,False,5614,GBUS,117,BUSINESS MATHEMATICS,3,T R,1100 - 1215 pm,Davis W,2539 (MAIN),14-JAN-13,9,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5487,GBUS,202,BUSINESS COMMUNICATION,3,M W,0930 - 1045 am,Holland J,1330 (MAIN),14-JAN-13,1,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5502,GBUS,202,BUSINESS COMMUNICATION,3,M,0700 - 0945 pm,Holland J,1330 (MAIN),14-JAN-13,1,FULL TERM (14-JAN-13 - 10-MAY-13),Main
E-C,False,5523,GBUS,202,BUSINESS COMMUNICATION,3,,*,Davis S,,14-JAN-13,-3,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5949,GBUS,220,PORTFOLIO DEVELOPMENT,3,,*,Ambrozy R,,14-JAN-13,14,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5528,GBUS,300,PRIN MGMT INFORMATION SYSTEMS,3,,*,Shah V,,14-JAN-13,5,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5529,GBUS,300,PRIN MGMT INFORMATION SYSTEMS,3,,*,Shah V,,14-JAN-13,6,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5519,GBUS,304,ADVANCED EXCEL,3,,*,Thomas C,,14-JAN-13,1,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5520,GBUS,304,ADVANCED EXCEL,3,,*,Thomas C,,14-JAN-13,4,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5560,GBUS,304,ADVANCED EXCEL,3,,*,Schaupp U,,14-JAN-13,3,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5562,GBUS,306,ADVANCED ACCESS,3,,*,Schaupp U,,14-JAN-13,2,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
Lec,False,5622,GBUS,310,BUSINESS LAW 1,3,T R,0200 - 0315 pm,Mathis-Stump R,2215 (MAIN),14-JAN-13,-2,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5623,GBUS,310,BUSINESS LAW 1,3,T,0400 - 0645 pm,Mathis-Stump R,2215 (MAIN),14-JAN-13,-3,FULL TERM (14-JAN-13 - 10-MAY-13),Main
E-C,False,5525,GBUS,322,BUS ETHIC & SOC RESPONSIBILITY,1,,*,Brown W,,14-JAN-13,1,FIRST FIVE WEEKS (14-JAN-13 - 15-FEB-13),Online or Blended
E-C,False,5526,GBUS,324,BUSINESS ANALYSIS,1,,*,Brown W,,18-FEB-13,2,SECOND FIVE WEEKS (18-FEB-13 - 22-MAR-13),Online or Blended
Ble,False,5733,GBUS,325,QUANTITATIVE BUSINESS ANALYSIS,3,T,0400 - 0645 pm,Shah V,1330 (MAIN),14-JAN-13,12,FULL TERM (14-JAN-13 - 10-MAY-13),Main
E-C,False,5527,GBUS,326,OSHA IN THE WORKPLACE,1,,*,Brown W,,18-FEB-13,2,SECOND FIVE WEEKS (18-FEB-13 - 22-MAR-13),Online or Blended
Alt,False,5640,GBUS,370,PRINCIPLES OF PURCHASING,3,R,0400 - 0515 pm,Riley D,2539 (MAIN),17-JAN-13 <br> (21-MAR-13) <br> (02-MAY-13),9,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5616,GBUS,371,BUSINESS LOGISTICS,3,T R,0200 - 0315 pm,Riley D,2539 (MAIN),14-JAN-13,15,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5615,GBUS,405,GLOBAL BUSINESS,3,R,0400 - 0645 pm,Wooten T,1326 (MAIN),14-JAN-13,-1,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5618,GBUS,412,BUSINESS LAW 2,3,T,0700 - 0945 pm,Crumbaker C,1326 (MAIN),14-JAN-13,9,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Alt,False,5881,GBUS,420,PORTFOLIO DEVELOPMENT SEMINAR,3,,TBA,Ambrozy R,,14-JAN-13,14,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
Ble,False,5602,GBUS,440,BUSINESS POLICY,4,M,0200 - 0315 pm,Braden P,1330 (MAIN),14-JAN-13,7,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
Ble,False,5603,GBUS,440,BUSINESS POLICY,4,M,0530 - 0645 pm,Braden P,1330 (MAIN),14-JAN-13,7,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5735,GEOG,102,WORLD GEOGRAPHY,3,,*,Post III V,,14-JAN-13,0,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
Lec,False,5888,GEOG,102,WORLD GEOGRAPHY,3,M T W R F,0930 - 1100 am,Haught R,RITCH (OFFCAM),22-JAN-13,5,LATE SEMESTER (High School) (22-JAN-13 - 10-MAY-13),High School Campus
E-C,False,5736,GEOG,240,NORTH AMERICAN GEOGRAPHY,3,,*,Post III V,,14-JAN-13,3,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
Lec,False,5455,GEOL,103,HISTORICAL GEOLOGY,3,M W,0330 - 0445 pm,Crisp E,3336 (MAIN),14-JAN-13,14,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lab,False,5457,GEOL,104,HISTORICAL GEOLOGY LAB,1,T,0330 - 0525 pm,Crisp E,3336 (MAIN),14-JAN-13,14,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5831,HPER,125,SHAO-LIN KUNG FU,1,T R,1000 - 1050 am,Bortell M,1535 (MAIN),14-JAN-13,6,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5090,HPER,136,BEGINNING YOGA,1,M W,0300 - 0350 pm,Santer P,1535 (MAIN),14-JAN-13,1,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5091,HPER,145,AEROBIC ACTIVITIES,1,T R,1230 - 0120 pm,Santer P,1535 (MAIN),14-JAN-13,1,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5084,HPER,172,STANDARD FIRST AID,2,M W,0830 - 0920 am,Houser S,2202 (MAIN),14-JAN-13,10,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5085,HPER,172,STANDARD FIRST AID,2,T R,0830 - 0920 am,Houser S,2202 (MAIN),14-JAN-13,21,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5087,HPER,172,STANDARD FIRST AID,2,M,0700 - 0850 pm,Gardner S,2202 (MAIN),14-JAN-13,23,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5086,HPER,172,STANDARD FIRST AID,2,F,0830 - 1150 am,Houser S,2202 (MAIN),11-MAR-13,7,SECOND HALF TERM (11-MAR-13 - 10-MAY-13),Main
E-C,False,5017,HPER,215,PERSONAL & COMMUNITY HEALTH,2,,*,Meyers L,,14-JAN-13,2,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5018,HPER,215,PERSONAL & COMMUNITY HEALTH,2,,*,Meyers L,,14-JAN-13,2,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5019,HPER,215,PERSONAL & COMMUNITY HEALTH,2,,*,Meyers L,,14-JAN-13,1,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
Lec,False,5088,HPER,215,PERSONAL & COMMUNITY HEALTH,2,M,0200 - 0340 pm,Gardner S,2202 (MAIN),14-JAN-13,27,FULL TERM (14-JAN-13 - 10-MAY-13),Main
Lec,False,5089,HPER,215,PERSONAL & COMMUNITY HEALTH,2,M,0935 - 1255 pm,Gardner S,C225 (CAPC),11-MAR-13,9,SECOND HALF TERM (11-MAR-13 - 10-MAY-13),Off-Campus Site
Lec,False,5016,HPER,315,INSTR STRATG IN HLTH & PHYS ED,3,T R,1100 - 1215 pm,Meyers L,1329 (MAIN),14-JAN-13,3,FULL TERM (14-JAN-13 - 10-MAY-13),Main
E-C,False,5008,HIST,101,WEST CIV THROUGH REFORMATION,3,,*,Crites A,,14-JAN-13,3,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
E-C,False,5147,HIST,101,WEST CIV THROUGH REFORMATION,3,,*,Crites A,,14-JAN-13,3,FULL TERM (14-JAN-13 - 10-MAY-13),Online or Blended
